order,id,date,time,title,url,visitCount,typedCount,transition
215,847,11/1/2020,15:15:50,Export Chrome History - Chrome Web Store,https://chrome.google.com/webstore/detail/export-chrome-history/dihloblpkeiddiaojbagoecedbfpifdj?hl=en,1,0,link
216,846,11/1/2020,15:15:40,history export google chrome - Google Search,https://www.google.com/search?q=history+export+google+chrome&rlz=1C1CHBD_enKE900KE900&oq=history+export&aqs=chrome.2.69i57j0l2j0i22i30l5.6468j0j9&sourceid=chrome&ie=UTF-8,1,0,generated
217,845,11/1/2020,15:15:12,can i save my history from chrome bookmarks to a file - Google Search,https://www.google.com/search?q=can+i+save+my+history+from+chrome+bookmarks+to+a+file&rlz=1C1CHBD_enKE900KE900&oq=can+i+save+my+history+from+chrome+&aqs=chrome.3.69i57j33i22i29i30l7.18115j0j7&sourceid=chrome&ie=UTF-8,1,0,generated
218,844,11/1/2020,15:09:33,image of dog and cat - Google Search,https://www.google.com/search?q=image+of+dog+and+cat&tbm=isch&ved=2ahUKEwjt0-X2p-HsAhVEwoUKHTF_AawQ2-cCegQIABAA&oq=image+of+dog+and+&gs_lcp=CgNpbWcQARgDMgIIADICCAAyAggAMgIIADIGCAAQCBAeOgcIIxDqAhAnOgQIIxAnOgQIABBDOgUIABCxAzoHCAAQsQMQQzoECAAQGFD_LVjseWCRjgFoAXAAeACAAfEDiAGKMpIBBjMtMTEuNpgBAKABAaoBC2d3cy13aXotaW1nsAEKwAEB&sclient=img&ei=XqWeX-2sL8SElwSx_oXgCg&bih=608&biw=1364&rlz=1C1CHBD_enKE900KE900#imgrc=204LlQFXnp1OEM,1,0,link
219,843,11/1/2020,15:09:23,image of dog and cat - Google Search,https://www.google.com/search?q=image+of+dog+and+cat&tbm=isch&ved=2ahUKEwjt0-X2p-HsAhVEwoUKHTF_AawQ2-cCegQIABAA&oq=image+of+dog+and+&gs_lcp=CgNpbWcQARgDMgIIADICCAAyAggAMgIIADIGCAAQCBAeOgcIIxDqAhAnOgQIIxAnOgQIABBDOgUIABCxAzoHCAAQsQMQQzoECAAQGFD_LVjseWCRjgFoAXAAeACAAfEDiAGKMpIBBjMtMTEuNpgBAKABAaoBC2d3cy13aXotaW1nsAEKwAEB&sclient=img&ei=XqWeX-2sL8SElwSx_oXgCg&bih=608&biw=1364&rlz=1C1CHBD_enKE900KE900,2,0,link
220,843,11/1/2020,15:09:22,image of dog and cat - Google Search,https://www.google.com/search?q=image+of+dog+and+cat&tbm=isch&ved=2ahUKEwjt0-X2p-HsAhVEwoUKHTF_AawQ2-cCegQIABAA&oq=image+of+dog+and+&gs_lcp=CgNpbWcQARgDMgIIADICCAAyAggAMgIIADIGCAAQCBAeOgcIIxDqAhAnOgQIIxAnOgQIABBDOgUIABCxAzoHCAAQsQMQQzoECAAQGFD_LVjseWCRjgFoAXAAeACAAfEDiAGKMpIBBjMtMTEuNpgBAKABAaoBC2d3cy13aXotaW1nsAEKwAEB&sclient=img&ei=XqWeX-2sL8SElwSx_oXgCg&bih=608&biw=1364&rlz=1C1CHBD_enKE900KE900,2,0,link
221,842,11/1/2020,15:09:03,images with many objects - Google Search,https://www.google.com/search?q=images+with+many+objects&tbm=isch&ved=2ahUKEwjJuebvp-HsAhWOw4UKHZkdBpoQ2-cCegQIABAA&oq=images+with+many+&gs_lcp=CgNpbWcQARgAMgIIADICCAAyAggAOgcIIxDqAhAnOgQIIxAnOgQIABBDOgUIABCxAzoHCAAQsQMQQzoGCAAQBRAeUOATWJ9XYIlnaAFwAHgCgAHJBIgB2EOSAQgzLTE2LjUuMpgBAKABAaoBC2d3cy13aXotaW1nsAEKwAEB&sclient=img&ei=UKWeX8nRBo6HlwSZu5jQCQ&bih=608&biw=1364&rlz=1C1CHBD_enKE900KE900,2,0,link
222,842,11/1/2020,15:09:02,images with many objects - Google Search,https://www.google.com/search?q=images+with+many+objects&tbm=isch&ved=2ahUKEwjJuebvp-HsAhWOw4UKHZkdBpoQ2-cCegQIABAA&oq=images+with+many+&gs_lcp=CgNpbWcQARgAMgIIADICCAAyAggAOgcIIxDqAhAnOgQIIxAnOgQIABBDOgUIABCxAzoHCAAQsQMQQzoGCAAQBRAeUOATWJ9XYIlnaAFwAHgCgAHJBIgB2EOSAQgzLTE2LjUuMpgBAKABAaoBC2d3cy13aXotaW1nsAEKwAEB&sclient=img&ei=UKWeX8nRBo6HlwSZu5jQCQ&bih=608&biw=1364&rlz=1C1CHBD_enKE900KE900,2,0,link
223,841,11/1/2020,15:08:48,objects - Google Search,https://www.google.com/search?q=objects&tbm=isch&ved=2ahUKEwiZjojsp-HsAhUKlBoKHb07Ah4Q2-cCegQIABAA&oq=objects&gs_lcp=CgNpbWcQAzICCAAyAggAMgIIADICCAAyAggAMgIIADICCAAyAggAMgIIADICCAA6BAgjECc6BAgAEENQkxlYoytg0TFoAHAAeACAAZAGiAHAIJIBCTMtOS4xLjAuMZgBAKABAaoBC2d3cy13aXotaW1nwAEB&sclient=img&ei=SKWeX5nKEIqoar33iPAB&bih=608&biw=1364&rlz=1C1CHBD_enKE900KE900,2,0,link
224,841,11/1/2020,15:08:47,objects - Google Search,https://www.google.com/search?q=objects&tbm=isch&ved=2ahUKEwiZjojsp-HsAhUKlBoKHb07Ah4Q2-cCegQIABAA&oq=objects&gs_lcp=CgNpbWcQAzICCAAyAggAMgIIADICCAAyAggAMgIIADICCAAyAggAMgIIADICCAA6BAgjECc6BAgAEENQkxlYoytg0TFoAHAAeACAAZAGiAHAIJIBCTMtOS4xLjAuMZgBAKABAaoBC2d3cy13aXotaW1nwAEB&sclient=img&ei=SKWeX5nKEIqoar33iPAB&bih=608&biw=1364&rlz=1C1CHBD_enKE900KE900,2,0,link
225,840,11/1/2020,15:08:40,object detection - Google Search,https://www.google.com/search?q=object+detection&tbm=isch&ved=2ahUKEwiH4efap-HsAhXGwYUKHQ2_B7IQ2-cCegQIABAA&oq=ob&gs_lcp=CgNpbWcQARgAMgQIABBDMgQIABBDMgQIABBDMgQIABBDMgcIABCxAxBDMgQIABBDMgQIABBDMgQIABBDMgQIABBDMgQIABBDOgcIIxDqAhAnOgUIABCxAzoGCAAQChAYOgQIABAeOgQIABAYOgIIAFDGqwFYpu8BYMSMAmgDcAB4A4AB-AOIAe8nkgEHMy01LjUuMpgBAKABAaoBC2d3cy13aXotaW1nsAEKwAEB&sclient=img&ei=JKWeX4e_BcaDlwSN_p6QCw&bih=608&biw=1364&rlz=1C1CHBD_enKE900KE900,2,0,link
226,840,11/1/2020,15:08:39,object detection - Google Search,https://www.google.com/search?q=object+detection&tbm=isch&ved=2ahUKEwiH4efap-HsAhXGwYUKHQ2_B7IQ2-cCegQIABAA&oq=ob&gs_lcp=CgNpbWcQARgAMgQIABBDMgQIABBDMgQIABBDMgQIABBDMgcIABCxAxBDMgQIABBDMgQIABBDMgQIABBDMgQIABBDMgQIABBDOgcIIxDqAhAnOgUIABCxAzoGCAAQChAYOgQIABAeOgQIABAYOgIIAFDGqwFYpu8BYMSMAmgDcAB4A4AB-AOIAe8nkgEHMy01LjUuMpgBAKABAaoBC2d3cy13aXotaW1nsAEKwAEB&sclient=img&ei=JKWeX4e_BcaDlwSN_p6QCw&bih=608&biw=1364&rlz=1C1CHBD_enKE900KE900,2,0,link
227,839,11/1/2020,15:08:05,test images for object detection - Google Search,https://www.google.com/search?q=test+images+for+object+detection&rlz=1C1CHBD_enKE900KE900&sxsrf=ALeKk032tjcitJZvu_zQD_SEEs85yjQdbw:1604232480478&source=lnms&tbm=isch&sa=X&ved=2ahUKEwja84rZp-HsAhXFUMAKHaggBHwQ_AUoAXoECAcQAw&biw=1364&bih=608,2,0,link
228,839,11/1/2020,15:08:03,test images for object detection - Google Search,https://www.google.com/search?q=test+images+for+object+detection&rlz=1C1CHBD_enKE900KE900&sxsrf=ALeKk032tjcitJZvu_zQD_SEEs85yjQdbw:1604232480478&source=lnms&tbm=isch&sa=X&ved=2ahUKEwja84rZp-HsAhXFUMAKHaggBHwQ_AUoAXoECAcQAw&biw=1364&bih=608,2,0,link
229,838,11/1/2020,15:08:00,test images for object detection - Google Search,https://www.google.com/search?q=test+images+for+object+detection&rlz=1C1CHBD_enKE900KE900&oq=test+images+for+object&aqs=chrome.0.0i457j69i57.10287j0j7&sourceid=chrome&ie=UTF-8,1,0,generated
230,835,11/1/2020,14:52:25,Initial commit · victor510/face_detection@d12e1cd,https://github.com/victor510/face_detection/commit/d12e1cde15c8663b7975511faed4f1ef2439ffc6#diff-b335630551682c19a781afebcf4d07bf978fb1f8ac04c6bf87428ed5106870f5,6,0,link
231,834,11/1/2020,14:52:23,Initial commit · victor510/face_detection@d12e1cd,https://github.com/victor510/face_detection/commit/d12e1cde15c8663b7975511faed4f1ef2439ffc6,5,0,link
232,835,11/1/2020,14:52:20,Initial commit · victor510/face_detection@d12e1cd,https://github.com/victor510/face_detection/commit/d12e1cde15c8663b7975511faed4f1ef2439ffc6#diff-b335630551682c19a781afebcf4d07bf978fb1f8ac04c6bf87428ed5106870f5,6,0,link
233,837,11/1/2020,14:51:52,victor510/face_detection at d12e1cde15c8663b7975511faed4f1ef2439ffc6,https://github.com/victor510/face_detection/tree/d12e1cde15c8663b7975511faed4f1ef2439ffc6,1,0,link
234,835,11/1/2020,14:51:44,Initial commit · victor510/face_detection@d12e1cd,https://github.com/victor510/face_detection/commit/d12e1cde15c8663b7975511faed4f1ef2439ffc6#diff-b335630551682c19a781afebcf4d07bf978fb1f8ac04c6bf87428ed5106870f5,6,0,link
235,835,11/1/2020,14:51:44,Initial commit · victor510/face_detection@d12e1cd,https://github.com/victor510/face_detection/commit/d12e1cde15c8663b7975511faed4f1ef2439ffc6#diff-b335630551682c19a781afebcf4d07bf978fb1f8ac04c6bf87428ed5106870f5,6,0,link
236,834,11/1/2020,14:51:42,Initial commit · victor510/face_detection@d12e1cd,https://github.com/victor510/face_detection/commit/d12e1cde15c8663b7975511faed4f1ef2439ffc6,5,0,link
237,834,11/1/2020,14:51:42,Initial commit · victor510/face_detection@d12e1cd,https://github.com/victor510/face_detection/commit/d12e1cde15c8663b7975511faed4f1ef2439ffc6,5,0,link
238,835,11/1/2020,14:51:32,Initial commit · victor510/face_detection@d12e1cd,https://github.com/victor510/face_detection/commit/d12e1cde15c8663b7975511faed4f1ef2439ffc6#diff-b335630551682c19a781afebcf4d07bf978fb1f8ac04c6bf87428ed5106870f5,6,0,link
239,835,11/1/2020,14:51:32,Initial commit · victor510/face_detection@d12e1cd,https://github.com/victor510/face_detection/commit/d12e1cde15c8663b7975511faed4f1ef2439ffc6#diff-b335630551682c19a781afebcf4d07bf978fb1f8ac04c6bf87428ed5106870f5,6,0,link
240,834,11/1/2020,14:51:12,Initial commit · victor510/face_detection@d12e1cd,https://github.com/victor510/face_detection/commit/d12e1cde15c8663b7975511faed4f1ef2439ffc6,5,0,link
241,834,11/1/2020,14:51:10,Initial commit · victor510/face_detection@d12e1cd,https://github.com/victor510/face_detection/commit/d12e1cde15c8663b7975511faed4f1ef2439ffc6,5,0,link
242,827,11/1/2020,14:51:10,victor510/face_detection,https://github.com/victor510/face_detection,3,0,link
243,827,11/1/2020,14:50:56,victor510/face_detection,https://github.com/victor510/face_detection,3,0,link
244,833,11/1/2020,14:44:52,GitHub Desktop | Simple collaboration from your desktop,https://desktop.github.com/,1,0,link
245,832,11/1/2020,14:42:57,How to Setup VSCode for Python and GitHub Integration - 5MinuteBI,https://5minutebi.com/2019/03/14/how-to-setup-vscode-for-python-and-github-integration/,1,0,link
246,831,11/1/2020,14:42:51,upload a python file to git using vscode - Google Search,https://www.google.com/search?q=upload+a+python+file+to+git+using+vscode&rlz=1C1CHBD_enKE900KE900&oq=upload+a+python+file+to+git+using+vsc&aqs=chrome.1.69i57j33i160.18798j0j7&sourceid=chrome&ie=UTF-8,1,0,generated
247,830,11/1/2020,14:42:03,upload files to github using git - Google Search,https://www.google.com/search?q=upload+files+to+github+using+git&rlz=1C1CHBD_enKE900KE900&oq=upload+files+to+git&aqs=chrome.2.0i457j69i57j0i20i263j0l5.10289j0j7&sourceid=chrome&ie=UTF-8,1,0,generated
248,829,11/1/2020,14:41:35,face_detection/README.md at main · victor510/face_detection,https://github.com/victor510/face_detection/blob/main/README.md,1,0,link
249,828,11/1/2020,14:41:22,Editing face_detection/README.md at main · victor510/face_detection,https://github.com/victor510/face_detection/edit/main/README.md,1,0,link
250,827,11/1/2020,14:41:08,victor510/face_detection,https://github.com/victor510/face_detection,3,0,form_submit
251,825,11/1/2020,14:41:04,Ignoring files - GitHub Docs,https://docs.github.com/en/free-pro-team@latest/github/using-git/ignoring-files,1,0,link
252,823,11/1/2020,14:40:10,Create a New Repository,https://github.com/new,1,0,link
253,819,11/1/2020,14:40:00,victor510/computer-fusion-: Baby steps,https://github.com/victor510/computer-fusion-,2,0,link
254,822,11/1/2020,14:39:52,New File,https://github.com/victor510/computer-fusion-/new/master,1,0,form_submit
255,820,11/1/2020,14:39:44,victor510/computer-fusion-: Baby steps,https://github.com/victor510/computer-fusion-#readme,4,0,link
256,821,11/1/2020,14:39:38,victor510/computer-fusion-: Baby steps,https://github.com/victor510/computer-fusion-/packages,2,0,link
257,821,11/1/2020,14:39:38,victor510/computer-fusion-: Baby steps,https://github.com/victor510/computer-fusion-/packages,2,0,link
258,820,11/1/2020,14:39:38,victor510/computer-fusion-: Baby steps,https://github.com/victor510/computer-fusion-#readme,4,0,link
259,820,11/1/2020,14:39:27,victor510/computer-fusion-: Baby steps,https://github.com/victor510/computer-fusion-#readme,4,0,link
260,820,11/1/2020,14:39:27,victor510/computer-fusion-: Baby steps,https://github.com/victor510/computer-fusion-#readme,4,0,link
261,819,11/1/2020,14:38:58,victor510/computer-fusion-: Baby steps,https://github.com/victor510/computer-fusion-,2,0,link
262,818,11/1/2020,14:38:51,GitHub,https://github.com/,3,1,link
263,818,11/1/2020,14:38:40,GitHub,https://github.com/,3,1,link
264,818,11/1/2020,14:38:31,GitHub,https://github.com/,3,1,typed
265,816,11/1/2020,14:37:58,Publishing Your Code — The Hitchhiker's Guide to Python,https://docs.python-guide.org/shipping/publishing/,1,0,link
266,815,11/1/2020,14:37:42,how to upload my python code on github - Google Search,https://www.google.com/search?q=how+to+upload+my+python+code+on+github&rlz=1C1CHBD_enKE900KE900&oq=how+to+upload+my+python+&aqs=chrome.0.0i457j69i57.10102j0j7&sourceid=chrome&ie=UTF-8,1,0,generated
267,814,11/1/2020,14:36:06,Working with Jupyter code cells in the Python Interactive window,https://code.visualstudio.com/docs/python/jupyter-support-py,2,0,link
268,814,11/1/2020,14:34:55,Working with Jupyter code cells in the Python Interactive window,https://code.visualstudio.com/docs/python/jupyter-support-py,2,0,link
269,813,11/1/2020,14:34:45,how to run code cells in vscode - Google Search,https://www.google.com/search?q=how+to+run+code+cells+in+vscode&rlz=1C1CHBD_enKE900KE900&oq=how+to+run+code+cells+in+vs&aqs=chrome.1.69i57j33i160.20447j0j7&sourceid=chrome&ie=UTF-8,1,0,generated
270,812,11/1/2020,14:31:34,,https://raw.githubusercontent.com/misbah4064/yolo_objectDetection_imagesCPU/master/yoloObjectDetectionFromImagesCPU.py,1,0,link
271,313,11/1/2020,14:31:15,yolo_objectDetection_imagesCPU/yoloObjectDetectionFromImagesCPU.py at master · misbah4064/yolo_objectDetection_imagesCPU,https://github.com/misbah4064/yolo_objectDetection_imagesCPU/blob/master/yoloObjectDetectionFromImagesCPU.py,3,0,link
272,313,11/1/2020,14:31:14,yolo_objectDetection_imagesCPU/yoloObjectDetectionFromImagesCPU.py at master · misbah4064/yolo_objectDetection_imagesCPU,https://github.com/misbah4064/yolo_objectDetection_imagesCPU/blob/master/yoloObjectDetectionFromImagesCPU.py,3,0,link
273,298,11/1/2020,14:31:14,misbah4064/yolo_objectDetection_imagesCPU: YOLO Object Detection on Images on a CPU,https://github.com/misbah4064/yolo_objectDetection_imagesCPU,13,0,link
274,298,11/1/2020,14:31:10,misbah4064/yolo_objectDetection_imagesCPU: YOLO Object Detection on Images on a CPU,https://github.com/misbah4064/yolo_objectDetection_imagesCPU,13,0,link
275,810,11/1/2020,14:26:04,pip install opencv - Google Search,https://www.google.com/search?q=pip+install+opencv&rlz=1C1CHBD_enKE900KE900&oq=pip+install+op&aqs=chrome.1.69i57j35i39i457j0i20i263j0l5.10076j0j7&sourceid=chrome&ie=UTF-8,1,0,generated
276,809,11/1/2020,14:22:08,YOLO Object Detection with OpenCV and Python,https://www.arunponnusamy.com/yolo-object-detection-opencv-python.html,1,0,link
277,808,11/1/2020,14:22:02,which is the best python version is compatible with yolo - Google Search,https://www.google.com/search?rlz=1C1CHBD_enKE900KE900&sxsrf=ALeKk000xsxhh83hfjY6S9SgjTA_ZmI0mw%3A1604229655483&ei=F5qeX_z6HPHqxgOjor64DQ&q=which+is+the+best+python+version+is+compatible++with+yolo&oq=which+is+the+best+python+version+is+compatible++with+yolo&gs_lcp=CgZwc3ktYWIQAzoECAAQRzoECCEQClCfJFj_ZGCcamgAcAJ4AYAB4gSIAfJAkgEIMy0xNi40LjKYAQCgAQGqAQdnd3Mtd2l6yAEIwAEB&sclient=psy-ab&ved=0ahUKEwi84oKWneHsAhVxtXEKHSORD9cQ4dUDCA0&uact=5,2,0,link
278,808,11/1/2020,14:22:01,which is the best python version is compatible with yolo - Google Search,https://www.google.com/search?rlz=1C1CHBD_enKE900KE900&sxsrf=ALeKk000xsxhh83hfjY6S9SgjTA_ZmI0mw%3A1604229655483&ei=F5qeX_z6HPHqxgOjor64DQ&q=which+is+the+best+python+version+is+compatible++with+yolo&oq=which+is+the+best+python+version+is+compatible++with+yolo&gs_lcp=CgZwc3ktYWIQAzoECAAQRzoECCEQClCfJFj_ZGCcamgAcAJ4AYAB4gSIAfJAkgEIMy0xNi40LjKYAQCgAQGqAQdnd3Mtd2l6yAEIwAEB&sclient=psy-ab&ved=0ahUKEwi84oKWneHsAhVxtXEKHSORD9cQ4dUDCA0&uact=5,2,0,form_submit
279,806,11/1/2020,14:21:47,which is the best python version for yolo - Google Search,https://www.google.com/search?q=which+is+the+best+python+version+for+yolo&rlz=1C1CHBD_enKE900KE900&oq=which+is+the+best+python+version+for+yolo&aqs=chrome..69i57.14868j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
280,807,11/1/2020,14:21:07,Not just another YOLO V3 Object Detector for Python | by Madhawa Vidanapathirana | Medium,https://medium.com/@madhawavidanapathirana/not-just-another-yolo-v3-for-python-79da6c3af082,1,0,link
281,806,11/1/2020,14:20:55,which is the best python version for yolo - Google Search,https://www.google.com/search?q=which+is+the+best+python+version+for+yolo&rlz=1C1CHBD_enKE900KE900&oq=which+is+the+best+python+version+for+yolo&aqs=chrome..69i57.14868j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
282,758,11/1/2020,14:20:32,Exercise: Line Charts | Kaggle,https://www.kaggle.com/fingofing/exercise-line-charts/edit,1,0,reload
283,298,11/1/2020,14:18:44,misbah4064/yolo_objectDetection_imagesCPU: YOLO Object Detection on Images on a CPU,https://github.com/misbah4064/yolo_objectDetection_imagesCPU,13,0,link
284,804,11/1/2020,14:16:05,"(87) YOLO Object Detection using OpenCV, Python (on CPU) - EASY and FAST - YouTube",https://www.youtube.com/watch?v=5A4y-lfGCSw&t=349s,1,0,link
285,803,11/1/2020,14:15:31,(87) object detection with amd cpu - YouTube,https://www.youtube.com/results?search_query=object+detection+with+amd+cpu+,1,0,link
286,802,11/1/2020,14:13:25,(87) YOLO Real time object detection on CPU - YouTube,https://www.youtube.com/watch?v=xKK2mkJ-pHU,1,0,link
287,801,11/1/2020,14:13:06,(87) object dection with cpu - YouTube,https://www.youtube.com/results?search_query=object+dection+with+cpu,1,0,link
288,800,11/1/2020,14:10:08,"Darknet YOLOv4 Object Detection for Windows 10 on Images, Videos, and Webcams - YouTube",https://www.youtube.com/watch?v=FE2GBeKuqpc,1,0,link
289,799,11/1/2020,14:04:00,(87) YOLOv4 Object Detection with Darknet for Windows | Install and Run with CPU and OPENCV - YouTube,https://www.youtube.com/watch?v=eb6-CzDUNXY,1,0,link
290,798,11/1/2020,14:03:42,(87) installing darknet on windows 10 with cpu - YouTube,https://www.youtube.com/results?search_query=installing+darknet+on+windows+10+with+cpu,1,0,link
291,797,11/1/2020,14:02:05,can cuda work with AMD radeon - Google Search,https://www.google.com/search?q=can+cuda+work+with+AMD+radeon&rlz=1C1CHBD_enKE900KE900&oq=can+cuda+work+with+AMD+radeon&aqs=chrome..69i57j33i22i29i30.19248j0j7&sourceid=chrome&ie=UTF-8,1,0,generated
292,796,11/1/2020,14:00:57,CUDA - Wikipedia,"https://en.wikipedia.org/wiki/CUDA#:~:text=CUDA%20works%20with%20all%20Nvidia,with%20most%20standard%20operating%20systems.",1,0,link
293,795,11/1/2020,14:00:46,is cuda only for nvidia - Google Search,https://www.google.com/search?q=is+cuda+only+for+nvidia&rlz=1C1CHBD_enKE900KE900&oq=is+cuda+for+nv&aqs=chrome.1.69i57j0i22i30i457j0i22i30.8419j0j7&sourceid=chrome&ie=UTF-8,1,0,generated
294,794,11/1/2020,13:52:58,AlexeyAB/darknet: YOLOv4 - Neural Networks for Object Detection (Windows and Linux version of Darknet ),https://github.com/AlexeyAB/darknet,1,0,link
295,792,11/1/2020,13:51:08,(87) YOLOv3 Object Detection with Darknet for Windows/Linux | Install and Run with GPU and OPENCV - YouTube,https://www.youtube.com/watch?v=saDipJR14Lc,1,0,link
296,791,11/1/2020,13:51:00,(87) installing darknet on windows 10 - YouTube,https://www.youtube.com/results?search_query=installing+darknet+on+windows+10+,1,0,link
297,107,11/1/2020,13:50:47,(87) YouTube,https://www.youtube.com/,38,0,auto_bookmark
298,612,11/1/2020,13:50:21,The Complete Python Hacking Course: Beginner To Advance! (2020) - YouTube,https://www.youtube.com/watch?v=0NQ2aMxBYNE&t=836s,1,0,reload
299,760,11/1/2020,13:50:17,YOU ARE YAHWEH (LIVE) by Steve Crown - YouTube,https://www.youtube.com/watch?v=mCyN3Ty6_BE,1,0,reload
300,732,11/1/2020,13:50:16,Pandas basic | Kaggle,https://www.kaggle.com/fingofing/pandas-basic,3,0,reload
301,752,11/1/2020,13:50:13,Line Charts | Kaggle,https://www.kaggle.com/fingofing/line-charts/edit,2,0,reload
302,790,11/1/2020,13:48:29,CQF compilation fails with gcc 6.2 · Issue #1775 · dib-lab/khmer,https://github.com/dib-lab/khmer/issues/1775,1,0,link
303,789,11/1/2020,13:48:25,bash 'wno-unused-result -wno-unknown-wfatal-errors - Google Search,https://www.google.com/search?q=bash+%27wno-unused-result+-wno-unknown-wfatal-errors&rlz=1C1CHBD_enKE900KE900&oq=bash+%27wno-unused-result+-wno-unknown-wfatal-errors&aqs=chrome..69i57.46425j0j9&sourceid=chrome&ie=UTF-8,1,0,generated
304,786,11/1/2020,13:47:33,"gcc -Iinclude/ -Isrc/ -Wall -Wno-unused-result -Wno-unknown-pragmas -Wfatal-errors -fPIC -Ofast -c ./src/gemm.c -o obj/gemm.o process_begin: CreateProcess(NULL, gcc -Iinclude/ -Isrc/ -Wall -Wno-unused-result -Wno-unknown-pragmas -Wfatal-errors -fPIC -Ofast -c ./src/gemm.c -o obj/gemm.o, ...) failed. make (e=2): The system cannot find the file specified. make: *** [Makefile:89: obj/gemm.o] Error 2 - Google Search",https://www.google.com/search?q=gcc+-Iinclude%2F+-Isrc%2F+-Wall+-Wno-unused-result+-Wno-unknown-pragmas+-Wfatal-errors+-fPIC+-Ofast+-c+.%2Fsrc%2Fgemm.c+-o+obj%2Fgemm.o+process_begin%3A+CreateProcess(NULL%2C+gcc+-Iinclude%2F+-Isrc%2F+-Wall+-Wno-unused-result+-Wno-unknown-pragmas+-Wfatal-errors+-fPIC+-Ofast+-c+.%2Fsrc%2Fgemm.c+-o+obj%2Fgemm.o%2C+...)+failed.+make+(e%3D2)%3A+The+system+cannot+find+the+file+specified.+make%3A+***+%5BMakefile%3A89%3A+obj%2Fgemm.o%5D+Error+2&rlz=1C1CHBD_enKE900KE900&oq=gcc+-Iinclude%2F+-Isrc%2F+-Wall+-Wno-unused-result+-Wno-unknown-pragmas+-Wfatal-errors+-fPIC+-Ofast+-c+.%2Fsrc%2Fgemm.c+-o+obj%2Fgemm.o+process_begin%3A+CreateProcess(NULL%2C+gcc+-Iinclude%2F+-Isrc%2F+-Wall+-Wno-unused-result+-Wno-unknown-pragmas+-Wfatal-errors+-fPIC+-Ofast+-c+.%2Fsrc%2Fgemm.c+-o+obj%2Fgemm.o%2C+...)+failed.+make+(e%3D2)%3A+The+system+cannot+find+the+file+specified.+make%3A+***+%5BMakefile%3A89%3A+obj%2Fgemm.o%5D+Error+2&aqs=chrome..69i57.798j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
305,788,11/1/2020,13:47:22,"AFR-24S_Digital Finishing Equipment_Products Laser Engraving, Vinyl Cutter, UV Printer-GCC",https://www.gccworld.com/goods.php?act=view&no=76&gclid=Cj0KCQjwufn8BRCwARIsAKzP694574NzK-tgfTc8mLOEnbRR5pESOloQjnz8EtRCwF-GZc7rkEoKqnUaAv8eEALw_wcB,1,0,link
306,786,11/1/2020,13:47:02,"gcc -Iinclude/ -Isrc/ -Wall -Wno-unused-result -Wno-unknown-pragmas -Wfatal-errors -fPIC -Ofast -c ./src/gemm.c -o obj/gemm.o process_begin: CreateProcess(NULL, gcc -Iinclude/ -Isrc/ -Wall -Wno-unused-result -Wno-unknown-pragmas -Wfatal-errors -fPIC -Ofast -c ./src/gemm.c -o obj/gemm.o, ...) failed. make (e=2): The system cannot find the file specified. make: *** [Makefile:89: obj/gemm.o] Error 2 - Google Search",https://www.google.com/search?q=gcc+-Iinclude%2F+-Isrc%2F+-Wall+-Wno-unused-result+-Wno-unknown-pragmas+-Wfatal-errors+-fPIC+-Ofast+-c+.%2Fsrc%2Fgemm.c+-o+obj%2Fgemm.o+process_begin%3A+CreateProcess(NULL%2C+gcc+-Iinclude%2F+-Isrc%2F+-Wall+-Wno-unused-result+-Wno-unknown-pragmas+-Wfatal-errors+-fPIC+-Ofast+-c+.%2Fsrc%2Fgemm.c+-o+obj%2Fgemm.o%2C+...)+failed.+make+(e%3D2)%3A+The+system+cannot+find+the+file+specified.+make%3A+***+%5BMakefile%3A89%3A+obj%2Fgemm.o%5D+Error+2&rlz=1C1CHBD_enKE900KE900&oq=gcc+-Iinclude%2F+-Isrc%2F+-Wall+-Wno-unused-result+-Wno-unknown-pragmas+-Wfatal-errors+-fPIC+-Ofast+-c+.%2Fsrc%2Fgemm.c+-o+obj%2Fgemm.o+process_begin%3A+CreateProcess(NULL%2C+gcc+-Iinclude%2F+-Isrc%2F+-Wall+-Wno-unused-result+-Wno-unknown-pragmas+-Wfatal-errors+-fPIC+-Ofast+-c+.%2Fsrc%2Fgemm.c+-o+obj%2Fgemm.o%2C+...)+failed.+make+(e%3D2)%3A+The+system+cannot+find+the+file+specified.+make%3A+***+%5BMakefile%3A89%3A+obj%2Fgemm.o%5D+Error+2&aqs=chrome..69i57.798j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
307,785,11/1/2020,13:42:55,Installing Darknet,https://pjreddie.com/darknet/install/,1,0,link
308,784,11/1/2020,13:42:45,what next after downloading darknet - Google Search,https://www.google.com/search?q=what+next+after+downloading+darknet&rlz=1C1CHBD_enKE900KE900&oq=what+next+after+downloading+darknet&aqs=chrome..69i57.12067j0j7&sourceid=chrome&ie=UTF-8,1,0,generated
309,783,11/1/2020,9:12:24,Grammarly,https://www.grammarly.com/signin/app/office-addin?authMethod=google&client_id=office-addin&code_challenge=bZdngQx9sz-P6dnEbo_L5s3KAAeo8IVGptdnab27ZpA&allowUtmParams=true,1,0,link
310,782,11/1/2020,9:12:23,Grammarly,https://www.grammarly.com/social/redirect,1,0,link
